myv_van_id,age_combined,gender_combined,ethnicity_combined,zip,registration_date,van_precinct_name,state_house_district_latest,state_senate_district_latest,us_cong_district_latest
6169421,58,M,W,75237,2017-09-09,3053,111,023,030
3886427,39,M,B,75237,1997-08-02,3053,111,023,030
3626271,53,M,W,75237,1988-11-08,3053,111,023,030
18567871,46,M,B,75237,2008-11-04,3053,111,023,030
3867716,71,M,B,75232,1997-10-26,3054,111,023,030
38431844,21,M,B,75232,2016-05-08,3054,111,023,030
2128821,51,M,B,75232,1986-04-16,3054,111,023,030
29239695,42,M,B,75232,2012-06-03,3054,111,023,030
3559496,58,M,B,75232,1984-10-28,3054,111,023,030
4495383,69,M,B,75232,2005-02-27,3054,111,023,030
7518976,46,M,B,75232,1992-04-19,3054,111,023,030
20213197,34,M,B,75232,2008-11-04,3054,111,023,030
3292247,69,M,B,75232,1980-12-01,3055,111,023,030
39601216,29,M,W,75232,2017-05-26,3055,111,023,030
4409834,48,M,B,75232,2006-06-07,3055,111,023,030
32328920,23,M,B,75232,2016-09-11,3055,111,023,030
41203499,68,M,,75232,2019-01-26,3055,111,023,030
3623238,56,M,B,75232,1996-12-06,3055,111,023,030
3919032,45,M,B,75232,2000-07-21,3055,111,023,030
1993192,71,M,B,75232,1976-05-01,3055,111,023,030
11190321,66,M,W,75232,2014-05-05,3055,111,023,030
3578289,60,M,B,75232,1980-12-01,3056,111,023,030
4465336,31,M,B,75232,2006-01-01,3056,111,023,030
3367614,74,M,B,75232,1980-05-31,3056,111,023,030
4165953,36,M,B,75232,2002-02-16,3056,111,023,030
4289758,48,M,B,75232,2010-12-02,3056,111,023,030
3883877,34,M,B,75232,2002-08-15,3056,111,023,030
2044579,72,M,B,75232,1977-05-01,3056,111,023,030
19174268,59,M,B,75232,2008-11-04,3056,111,023,030
3474455,64,M,B,75232,1978-05-01,3056,111,023,030
41217121,18,M,,75232,2019-03-24,3056,111,023,030
3887045,84,M,B,75232,1998-01-25,3057,111,023,030
37984059,61,M,H,75232,2015-08-12,3057,111,023,030
40457498,44,M,W,75232,2018-05-05,3057,111,023,030
2347770,66,M,B,75232,2004-07-03,3057,111,023,030
3460535,61,M,B,75232,1988-10-31,3057,111,023,030
3792200,79,M,B,75232,1999-03-12,3057,111,023,030
3706819,43,M,B,75241,1993-10-03,3058,109,023,030
39057168,41,M,W,75232,2016-11-08,3058,109,023,030
38431953,21,M,H,75241,2016-05-01,3058,109,023,030
39057176,30,M,H,75241,2016-11-20,3058,109,023,030
4089670,47,M,H,75241,2000-10-09,3058,109,023,030
21627824,66,M,B,75241,2013-12-05,3059,109,023,030
37680548,21,M,B,75241,2015-07-11,3059,109,023,030
13694881,67,M,B,75241,2007-04-01,3059,109,023,030
3677729,60,M,B,75241,1993-09-25,3059,109,023,030
13249600,54,M,B,75241,2006-09-02,3059,109,023,030
13379279,64,M,B,75241,2004-10-13,3059,109,023,030
40444639,61,M,,75241,2018-02-04,3059,109,023,030
13694373,48,M,B,75241,2007-04-01,3059,109,023,030
4446630,38,M,B,75241,2005-09-04,3059,109,023,030
4157926,57,M,W,75241,2004-03-08,3060,109,023,030
4095667,38,M,B,75241,1998-10-08,3060,109,023,030
3982772,45,M,B,75216,2014-10-05,3061,110,023,030
37078862,54,M,H,75241,2014-11-23,3061,110,023,030
3379897,77,M,B,75241,1980-05-31,3061,110,023,030
20181424,57,M,B,75241,1980-12-01,3062,110,023,030
4007548,57,M,B,75241,1999-03-11,3062,110,023,030
31819863,25,M,B,75241,2012-10-16,3062,110,023,030
39604986,49,M,B,75241,2017-08-06,3062,110,023,030
39604991,27,M,W,75241,2017-04-29,3062,110,023,030
4089982,62,M,B,75241,2000-10-23,3062,110,023,030
32630190,24,M,B,75241,2012-11-23,3062,110,023,030
4487795,53,M,B,75237,2006-04-27,3063,111,023,030
28999103,53,M,H,75237,2011-09-17,3063,111,023,030
4243737,63,M,B,75237,2004-10-29,3063,111,023,030
11326537,60,M,B,75237,2008-10-26,3063,111,023,030
23119220,38,M,B,75237,2012-12-05,3063,111,023,030
40808209,29,M,,75237,2018-10-24,3063,111,023,030
2330506,42,M,B,75237,2001-12-06,3063,111,023,030
4013328,66,M,H,75237,2001-06-01,3063,111,023,030
3252443,76,M,B,75237,1980-05-01,3063,111,023,030
37680635,42,M,B,75237,2015-07-12,3063,111,023,030
4257924,35,M,B,75237,2004-03-03,3063,111,023,030
2353998,58,M,B,75237,2006-03-12,3063,111,023,030
20202676,28,M,H,75237,2008-12-04,3063,111,023,030
38782814,21,M,B,75237,2016-09-24,3063,111,023,030
20137429,53,M,W,75237,2009-04-17,3063,111,023,030
39605059,30,M,B,75237,2017-07-28,3063,111,023,030
21110652,39,M,B,75237,2011-07-21,3063,111,023,030
14565781,71,M,B,75232,2008-03-31,3064,111,023,030
3653714,40,M,B,75232,1996-07-21,3064,111,023,030
29008789,26,M,B,75232,2011-10-06,3064,111,023,030
37498737,59,M,B,75232,2015-02-15,3064,111,023,030
32768707,40,M,B,75232,2014-04-04,3065,111,023,030
38212962,69,M,B,75232,2016-03-31,3065,111,023,030
21114668,27,M,B,75232,2011-07-28,3065,111,023,030
4085451,38,M,B,75232,1998-09-13,3065,111,023,030
39860236,57,M,B,75232,2017-12-16,3065,111,023,030
4109865,56,M,B,75232,2001-02-28,3066,111,023,030
20462481,27,M,B,75232,2010-02-28,3066,111,023,030
37680753,26,M,B,75232,2015-07-30,3066,111,023,030
31374868,58,M,B,75232,2012-07-07,3066,111,023,030
3368536,74,M,B,75232,1980-12-01,3066,111,023,030
38782356,21,M,B,75232,2016-10-09,3066,111,023,030
37499494,36,M,B,75232,2015-01-29,3066,111,023,030
40585619,30,M,W,75232,2018-08-30,3066,111,023,030
20230939,28,M,B,75237,2008-10-16,3067,111,023,030
11950653,57,M,B,75241,2011-07-24,3068,109,023,030
15430359,88,M,B,75241,2011-02-04,3068,109,023,030
32354340,53,M,B,75241,2013-08-31,3068,109,023,030
39477033,20,M,B,75241,2018-09-01,3068,109,023,030
2168190,45,M,B,75241,2000-11-04,3068,109,023,030
37942990,32,M,H,75241,2016-01-17,3068,109,023,030
14311460,49,M,B,75241,2007-05-12,3068,109,023,030
4756767,38,M,B,75241,2006-12-13,3068,109,023,030
31483982,48,M,B,75241,2012-09-19,3068,109,023,030
4171785,21,M,H,75241,2015-05-26,3068,109,023,030
40908045,44,M,,75241,2018-11-06,3068,109,023,030
39060685,31,M,W,75241,2016-11-08,3068,109,023,030
38436059,29,M,H,75241,2016-03-31,3068,109,023,030
3516210,52,M,B,75241,1984-11-06,3069,110,023,030
29013670,61,M,B,75241,2011-11-08,3069,110,023,030
4409515,31,M,B,75241,2006-03-25,3069,110,023,030
4281933,76,M,B,75241,2004-10-18,3069,110,023,030
40907965,21,M,,75241,2018-11-17,3069,110,023,030
39605320,53,M,B,75241,2017-06-10,3069,110,023,030
17225722,52,M,B,75241,2008-11-02,3069,110,023,030
3628291,47,M,B,75241,1992-08-02,3070,110,023,030
40584560,74,M,,75241,2018-09-20,3070,110,023,030
40972404,18,M,,75241,2019-01-13,3070,110,023,030
17522897,42,M,B,75241,2008-04-07,3070,110,023,030
3448232,65,M,B,75241,1978-05-31,3070,110,023,030
3479503,59,M,B,75241,1986-10-31,3070,110,023,030
37943027,23,M,B,75241,2015-10-18,3070,110,023,030
17944176,43,M,B,75241,2008-04-03,3071,110,023,030
3250473,74,M,B,75241,1976-03-31,3071,110,023,030
31821184,29,M,W,75241,2012-10-13,3071,110,023,030
38436173,20,M,W,75241,2016-04-06,3071,110,023,030
3504221,57,M,B,75241,1980-10-31,3071,110,023,030
4476005,95,M,B,75241,2006-03-30,3071,110,023,030
3368679,73,M,B,75241,1980-12-01,3071,110,023,030
3539861,54,M,B,75241,1983-08-05,3071,110,023,030
3401149,57,M,B,75241,1980-12-01,3071,110,023,030
21622019,63,M,B,75232,2019-03-15,3074,109,023,030
31821284,26,M,B,75232,2012-11-06,3074,109,023,030
13447019,50,M,B,75232,1992-10-21,3074,109,023,030
37092010,27,M,H,75232,2014-09-13,3074,109,023,030
21655814,83,M,B,75241,2013-08-11,3075,109,023,030
33040656,51,M,B,75241,2015-09-14,3075,109,023,030
40388745,23,M,,75249,2018-04-05,3077,111,023,030
10227677,41,M,W,75249,2011-11-23,3077,111,023,030
39002980,34,M,H,75249,2016-11-08,3077,111,023,030
3816255,49,M,H,75249,1992-09-24,3077,111,023,030
4525591,46,M,H,75249,2006-05-03,3077,111,023,030
13463724,47,M,H,75249,2006-12-06,3077,111,023,030
38783074,31,M,H,75249,2016-10-16,3077,111,023,030
3669511,77,M,H,75249,1992-12-09,3077,111,023,030
40584672,37,M,,75249,2018-09-16,3078,111,023,030
38216724,37,M,W,75249,2016-02-20,3078,111,023,030
40569271,62,M,W,75249,2018-09-21,3078,111,023,030
40403518,39,M,,75249,2018-03-04,3078,111,023,030
40406329,18,M,,75249,2018-03-04,3078,111,023,030
37946284,21,M,W,75253,2015-11-01,3079,113,002,005
15425054,54,M,H,75253,2010-10-29,3079,113,002,005
39864150,33,M,W,75253,2017-11-16,3080,113,002,030
40982048,18,M,,75253,2019-02-07,3080,113,002,030
37396452,42,M,B,75253,2014-11-26,3080,113,002,030
37387522,26,M,W,75253,2014-12-26,3080,113,002,030
37946334,42,M,W,75219,2015-11-25,3081,108,023,032
37946359,34,M,W,75219,2015-11-28,3081,108,023,032
3502991,43,M,W,75219,1994-02-04,3081,108,023,032
38440543,40,M,W,75219,2016-08-14,3081,108,023,032
3692321,69,M,B,75219,1996-01-27,3081,108,023,032
40812722,19,M,,75217,2018-11-06,3082,110,023,030
37681307,24,M,H,75217,2015-07-04,3082,110,023,030
19299449,36,M,B,75217,2008-10-31,3082,110,023,030
13472900,66,M,B,75217,1998-10-14,3082,110,023,030
37974256,58,M,B,75217,2015-10-18,3082,110,023,030
3905779,40,M,B,75217,1998-12-03,3082,110,023,030
31819133,53,M,W,75217,2012-10-22,3082,110,023,030
4052461,63,M,H,75217,2003-03-13,3082,110,023,030
3421274,65,M,B,75217,1984-05-16,3082,110,023,030
17936951,62,M,B,75217,2012-10-15,3082,110,023,030
2169783,62,M,W,75217,2001-04-12,3082,110,023,030
4024633,50,M,W,75253,2000-11-07,3083,109,002,030
11035859,35,M,H,75253,2016-12-08,3083,109,002,030
33136895,29,M,H,75217,2016-04-28,3083,109,002,030
3840926,75,M,W,75253,1996-10-31,3083,109,002,030
3592476,42,M,H,75217,1994-10-27,3083,109,002,030
3698489,66,M,B,75217,1992-10-29,3083,109,002,030
3676699,51,M,W,75253,1992-11-03,3083,109,002,030
40642564,40,M,B,75217,2018-10-10,3083,109,002,030
39609306,57,M,H,75203,2017-06-17,3084,104,023,030
32357141,40,M,B,75203,2013-07-12,3084,104,023,030
37365033,27,M,W,75203,2018-09-13,3084,104,023,030
39864317,25,M,W,75204,2017-10-15,3086,108,016,032
39338689,25,M,W,75204,2016-12-25,3086,108,016,032
25186031,24,M,W,75204,2016-08-09,3086,108,016,032
31821886,37,M,W,75204,2012-11-06,3086,108,016,032
38264005,31,M,W,75204,2017-03-16,3086,108,016,032
4135438,59,M,W,75204,2008-12-04,3086,108,016,032
29049324,25,M,W,75204,2018-07-05,3086,108,016,032
39864303,24,M,W,75204,2017-12-01,3086,108,016,032
39864356,25,M,W,75204,2018-01-18,3086,108,016,032
37097425,30,M,W,75201,2014-09-12,3086,108,016,032
2052489,49,M,W,75204,1990-11-06,3086,108,016,032
41213067,35,M,,75204,2019-03-22,3086,108,016,032
29006514,25,M,W,75204,2016-07-03,3086,108,016,032
37865591,26,M,H,75204,2018-10-25,3086,108,016,032
1372091,58,M,W,75204,2016-09-28,3086,108,016,032
12048625,42,M,W,75201,2007-06-03,3090,100,023,030
38786340,29,M,W,75226,2016-09-25,3090,100,023,030
38184033,29,M,W,75201,2016-03-01,3090,100,023,030
3144338,40,M,W,75201,2008-11-09,3090,100,023,030
3727685,50,M,B,75232,1992-10-19,3092,111,023,030
15999112,78,M,B,75237,2010-01-20,3092,111,023,030
2159365,41,M,W,75232,1996-09-01,3092,111,023,030
3558137,80,M,W,75232,1983-03-18,3092,111,023,030
3520000,45,M,W,75232,1992-02-28,3092,111,023,030
3693456,73,M,W,75232,1996-09-04,3092,111,023,030
39007276,63,M,B,75216,2016-10-24,3098,110,023,030
3241738,62,M,B,75216,1976-04-14,3098,110,023,030
4292182,77,M,B,75241,2004-10-07,3099,109,023,030
32354412,25,M,H,75241,2013-07-10,3099,109,023,030
3799899,55,M,B,75104,1995-05-10,3100,109,023,030
9621715,56,M,H,75104,2014-10-08,3100,109,023,030
3873800,48,M,B,75104,2000-11-02,3100,109,023,030
4285200,35,M,H,75104,2002-04-29,3102,109,023,030
9455502,41,M,B,75104,2007-05-30,3102,109,023,030
32355237,23,M,B,75104,2013-09-11,3102,109,023,030
23337536,35,M,B,75104,2012-09-26,3102,109,023,030
37950459,21,M,W,75104,2015-10-30,3102,109,023,030
20749953,55,M,H,75104,2010-07-22,3102,109,023,030
4195447,34,M,W,75104,2002-10-30,3102,109,023,030
15842823,27,M,W,75104,2010-12-02,3102,109,023,030
3777147,68,M,B,75104,1996-09-22,3102,109,023,030
32630892,25,M,H,75104,2013-12-26,3102,109,023,030
3912586,59,M,W,75104,2001-09-12,3102,109,023,030
13621405,67,M,W,75104,2007-03-15,3102,109,023,030
20271739,27,M,H,75104,2009-07-22,3102,109,023,030
33209161,30,M,W,75104,2015-10-31,3102,109,023,030
41006535,23,M,,75104,2018-12-06,3102,109,023,030
41196098,29,M,,75104,2019-02-11,3102,109,023,030
39011005,26,M,B,75104,2016-10-26,3102,109,023,030
31827099,26,M,B,75104,2012-11-21,3103,109,023,030
29262808,24,M,W,75104,2018-12-06,3103,109,023,030
37387352,40,M,W,75104,2015-01-01,3103,109,023,030
31461391,24,M,B,75104,2012-08-23,3104,109,023,030
3203627,73,M,B,75104,1976-12-01,3104,109,023,030
3966625,51,M,B,75104,1999-06-17,3104,109,023,030
382300,70,M,W,75104,2007-06-23,3104,109,023,030
3755366,47,M,B,75104,1996-05-04,3104,109,023,030
41312722,47,M,W,75104,2019-05-04,3104,109,023,030
3737665,45,M,W,75104,1995-10-26,3104,109,023,030
17453255,34,M,H,75104,2012-08-02,3104,109,023,030
40440151,19,M,,75104,2018-02-23,3104,109,023,030
3576161,87,M,W,75104,1977-12-01,3104,109,023,030
17689883,28,M,B,75104,2008-03-07,3104,109,023,030
3908575,55,M,B,75104,2000-05-24,3104,109,023,030
13432793,65,M,B,75104,1992-06-28,3104,109,023,030
13301022,65,M,B,75104,1996-11-02,3104,109,023,030
32732978,29,M,W,75104,2016-11-24,3104,109,023,030
40582136,18,M,,75104,2018-08-19,3104,109,023,030
37950604,22,M,B,75104,2015-10-16,3104,109,023,030
14146596,57,M,B,75104,2007-12-12,3104,109,023,030
17549952,34,M,B,75104,2008-03-28,3105,109,023,030
3936769,62,M,H,75104,1998-05-24,3105,109,023,030
4474988,36,M,H,75104,2005-11-06,3105,109,023,030
32354600,36,M,H,75104,2013-10-06,3105,109,023,030
40576284,18,M,,75104,2018-09-02,3105,109,023,030
3707683,74,M,W,75104,1994-10-16,3105,109,023,030
20617324,73,M,B,75104,2009-12-13,3105,109,023,030
3734128,68,M,W,75104,1992-11-03,3105,109,023,030
11915251,44,M,W,75104,2014-08-02,3105,109,023,030
4370793,44,M,B,75104,2004-09-29,3106,109,023,030
4148642,43,M,B,75104,2000-09-01,3106,109,023,030
37681804,44,M,B,75104,2015-05-03,3106,109,023,030
4189302,42,M,B,75104,2003-09-25,3106,109,023,030
13056921,38,M,B,75104,2007-09-20,3106,109,023,030
32192782,30,M,B,75104,2019-04-29,3106,109,023,030
3794546,78,M,W,75104,1990-11-01,3106,109,023,030
22794262,54,M,B,75104,2013-07-03,3106,109,023,030
3350404,71,M,B,75104,1984-04-12,3107,109,023,030
39613507,20,M,B,75104,2017-04-26,3107,109,023,030
21136300,75,M,W,75104,2011-08-20,3107,109,023,030
3477129,63,M,B,75104,1982-09-18,3107,109,023,030
37681864,22,M,B,75104,2015-07-22,3107,109,023,030
2156947,52,M,B,75104,1995-04-12,3107,109,023,030
37955369,21,M,B,75104,2015-12-20,3107,109,023,030
3709199,53,M,W,75104,1995-08-09,3107,109,023,030
3873327,51,M,B,75104,2000-10-07,3107,109,023,030
9138840,32,M,W,75104,2014-08-01,3107,109,023,030
39613504,38,M,H,75104,2017-06-03,3107,109,023,030
39339035,47,M,W,75104,2017-02-09,3107,109,023,030
37683684,29,M,B,75104,2018-10-07,3107,109,023,030
36957480,63,M,W,75104,2014-05-14,3108,109,023,030
38220831,23,M,B,75104,2016-03-30,3108,109,023,030
3952206,38,M,B,75104,2000-10-26,3108,109,023,030
3860446,69,M,W,75104,2015-03-20,3108,109,023,030
4516035,63,M,B,75104,2005-12-16,3108,109,023,030
3556245,80,M,W,75104,1980-05-31,3108,109,023,030
20785591,27,M,B,75104,2010-11-02,3108,109,023,030
32355579,27,M,W,75104,2013-02-21,3108,109,023,030
11319913,49,M,W,75104,2015-08-15,3109,109,023,030
5028272,62,M,W,75104,2012-11-06,3109,109,023,030
40794308,71,M,W,75104,2018-10-20,3109,109,023,030
40455492,19,M,,75104,2018-02-03,3109,109,023,030
41324422,27,M,,75104,2019-05-04,3109,109,023,030
3581779,58,M,W,75104,1988-01-13,3109,109,023,030
31894503,23,M,W,75104,2017-08-17,3109,109,023,030
15710458,66,M,A,75104,2008-09-19,3109,109,023,030
17047017,37,M,B,75104,2008-01-17,3109,109,023,030
2632318,36,M,W,75104,2008-11-04,3109,109,023,030
41317934,17,M,,75104,2019-05-10,3109,109,023,030
3836750,58,M,A,75104,1994-06-22,3109,109,023,030
3134513,82,M,W,75104,2006-07-13,3109,109,023,030
39014059,20,M,W,75104,2016-11-04,3109,109,023,030
3780694,43,M,B,75104,2016-12-04,3110,109,023,030
3991499,55,M,B,75104,2017-11-25,3110,109,023,030
31820769,47,M,B,75104,2012-12-01,3110,109,023,030
31392849,55,M,B,75104,2012-08-10,3110,109,023,030
39868474,19,M,W,75104,2017-09-09,3110,109,023,030
4031760,51,M,B,75104,2003-10-16,3110,109,023,030
4375587,54,M,B,75104,2003-08-07,3110,109,023,030
3735075,61,M,H,75104,1993-12-17,3110,109,023,030
20268368,72,M,B,75104,2008-08-08,3110,109,023,030
16262785,49,M,B,75104,2008-05-02,3110,109,023,030
4422509,57,M,W,75104,2004-12-02,3110,109,023,030
23505135,58,M,H,75104,2012-01-04,3110,109,023,030
2160005,52,M,B,75104,1996-11-04,3110,109,023,030
20156297,66,M,B,75104,2008-11-04,3110,109,023,030
20115149,86,M,W,75104,2008-10-25,3110,109,023,030
4245142,35,M,W,75137,2002-01-19,3200,111,023,030
3217775,76,M,W,75137,1976-03-31,3200,111,023,030
18068991,47,M,W,75137,2018-10-21,3200,111,023,030
3375320,85,M,W,75137,1976-03-31,3200,111,023,030
20565403,27,M,W,75137,2009-12-18,3200,111,023,030
31823340,56,M,W,75137,2012-10-08,3200,111,023,030
3403971,84,M,B,75137,1986-05-14,3200,111,023,030
23273711,77,M,A,75137,2012-07-13,3200,111,023,030
3570998,68,M,W,75137,1993-10-03,3200,111,023,030
3220740,66,M,W,75137,1982-03-01,3201,111,023,030
4654371,32,M,W,75137,2006-04-23,3201,111,023,030
3263725,64,M,W,75137,1976-03-31,3201,111,023,030
3361348,70,M,W,75137,1980-12-01,3201,111,023,030
19375443,70,M,H,75137,2008-10-04,3202,111,023,030
3459289,52,M,B,75137,2019-04-13,3202,111,023,030
3221585,67,M,W,75137,1980-05-01,3202,111,023,030
3232811,67,M,W,75137,1980-05-31,3202,111,023,030
3617033,55,M,B,75137,1992-11-02,3202,111,023,030
19192210,31,M,H,75137,2008-04-25,3202,111,023,030
15039596,70,M,H,75137,2008-04-25,3202,111,023,030
11171326,72,M,W,75137,2007-06-05,3203,111,023,030
3670915,73,M,W,75137,1994-10-19,3203,111,023,030
3556341,74,M,W,75137,1980-07-01,3203,111,023,030
2167151,62,M,W,75137,2000-08-12,3203,111,023,030
40807727,35,M,W,75137,2018-10-16,3204,111,023,030
4716535,35,M,W,75116,2012-10-24,3204,111,023,030
38184792,22,M,B,75137,2016-03-01,3204,111,023,030
13379105,35,M,H,75137,2001-09-13,3205,111,023,030
13462004,58,M,B,75137,1978-12-01,3205,111,023,030
39027367,41,M,B,75137,2016-10-29,3205,111,023,030
4011420,46,M,B,75137,1999-12-31,3205,111,023,030
41337019,17,M,,75137,2019-05-02,3205,111,023,030
3557101,71,M,B,75137,1980-12-01,3205,111,023,030
31823705,26,M,W,75137,2012-11-06,3205,111,023,030
12879961,34,M,B,75137,2013-11-04,3205,111,023,030
14323924,42,M,B,75137,2008-07-06,3205,111,023,030
4198783,80,M,W,75116,2004-04-01,3206,111,023,030
41007059,18,M,,75116,2018-11-06,3206,111,023,030
37500292,74,M,W,75116,2015-02-05,3206,111,023,030
3212271,67,M,W,75116,1976-03-31,3206,111,023,030
3801184,53,M,W,75137,1996-02-28,3206,111,023,030
2092662,38,M,W,75137,2008-06-05,3206,111,023,030
41334053,17,M,,75116,2019-05-09,3207,111,023,030
3625885,70,M,W,75116,1988-10-20,3207,111,023,030
17410446,28,M,B,75116,2008-04-14,3207,111,023,030
32631282,23,M,H,75116,2013-12-12,3207,111,023,030
17570413,41,M,B,75116,2008-04-03,3207,111,023,030
31260221,53,M,W,75116,2013-03-15,3207,111,023,030
40972069,19,M,,75116,2019-01-18,3207,111,023,030
4496949,80,M,W,75116,2005-11-08,3207,111,023,030
29212728,25,M,H,75116,2012-05-28,3207,111,023,030
2566921,48,M,H,75116,2002-01-12,3207,111,023,030
4374719,49,M,W,75116,2003-03-06,3207,111,023,030
20627233,27,M,W,75116,2011-11-08,3207,111,023,030
37955786,21,M,H,75116,2016-01-16,3207,111,023,030
38452792,20,M,H,75116,2016-08-06,3207,111,023,030
3852682,66,M,H,75116,2000-09-09,3207,111,023,030
37503376,23,M,B,75116,2015-01-29,3207,111,023,030
3485736,50,M,B,75116,1986-11-19,3207,111,023,030
17780015,38,M,H,75116,2008-03-04,3207,111,023,030
4085230,38,M,B,75116,1998-06-06,3208,111,023,030
38452860,28,M,W,75116,2016-04-22,3208,111,023,030
3419107,57,M,B,75116,1980-10-31,3208,111,023,030
17549720,53,M,W,75116,2008-02-28,3208,111,023,030
31802053,28,M,B,75116,2012-11-06,3208,111,023,030
38452814,70,M,W,75116,2016-06-30,3208,111,023,030
3738893,42,M,W,75116,1996-03-29,3210,111,023,030
32631317,49,M,A,75116,2013-11-30,3210,111,023,030
34941668,55,M,H,75116,2016-09-04,3210,111,023,030
4106553,67,M,H,75116,2000-03-31,3210,111,023,030
41337110,45,M,,75116,2019-04-14,3210,111,023,030
41338286,17,M,,75116,2019-04-11,3211,111,023,030
3387465,85,M,W,75150,1980-03-31,3300,107,002,032
38784114,34,M,A,75150,2016-09-29,3300,107,002,032
31824116,28,M,W,75150,2012-11-06,3300,107,002,032
39617596,38,M,W,75150,2017-08-10,3300,107,002,032
41032845,18,M,,75150,2018-12-29,3300,107,002,032
4416153,68,M,W,75150,2003-06-02,3301,107,002,032
3463707,68,M,W,75150,1992-10-31,3301,107,002,032
31824180,27,M,A,75150,2012-12-06,3301,107,002,032
4048005,61,M,A,75150,2001-05-14,3301,107,002,032
31535306,74,M,H,75150,2016-01-02,3301,107,002,032
3794099,69,M,W,75150,1990-02-25,3302,107,002,005
3981730,35,M,W,75150,2001-09-01,3302,107,002,005
4150381,36,M,H,75150,2000-11-30,3302,107,002,005
19683058,54,M,W,75150,2018-02-22,3302,107,002,005
15604499,67,M,W,75150,2008-12-04,3302,107,002,005
3947562,58,M,H,75150,1998-09-06,3302,107,002,005
3791252,49,M,W,75150,1998-09-03,3302,107,002,005
17059896,50,M,B,75150,2008-01-01,3302,107,002,005
4217590,34,M,H,75150,2002-12-11,3303,107,002,005
3920440,36,M,W,75150,2000-11-07,3303,107,002,005
22858888,57,M,H,75150,2012-03-13,3303,107,002,005
4309834,54,M,B,75150,2006-02-14,3303,107,002,005
3779513,69,M,W,75150,1998-02-21,3304,107,002,005
39621367,47,M,W,75150,2017-05-28,3304,107,002,005
3731650,41,M,W,75150,1995-09-09,3304,107,002,005
3665938,52,M,W,75150,1988-11-08,3304,107,002,005
3817792,43,M,H,75150,1993-05-09,3304,107,002,005
1542909,50,M,W,75150,2008-06-27,3304,107,002,005
39005781,24,M,H,75150,2016-12-04,3304,107,002,005
3242094,60,M,W,75150,1976-10-01,3304,107,002,005
38456817,50,M,W,75150,2016-06-06,3304,107,002,005
3093204,88,M,W,75150,2013-09-08,3304,107,002,005
38456801,21,M,W,75150,2016-06-16,3304,107,002,005
9059931,57,M,W,75150,2010-08-25,3304,107,002,005
23840035,28,M,W,75150,2015-03-13,3304,107,002,005
3777727,60,M,H,75150,1996-11-04,3304,107,002,005
3444826,76,M,W,75150,1976-03-31,3304,107,002,005
20661684,32,M,W,75150,2010-03-18,3304,107,002,005
26847689,91,M,W,75150,2012-09-05,3304,107,002,005
37060929,60,M,B,75150,2014-09-23,3304,107,002,005
3891691,54,M,W,75150,2000-08-01,3304,107,002,005
3768923,50,M,W,75149,1998-01-01,3305,113,002,005
40914958,25,M,,75149,2018-11-06,3305,113,002,005
40569199,66,M,H,75149,2018-09-14,3305,113,002,005
4230189,32,M,H,75149,2004-09-01,3305,113,002,005
37959760,35,M,B,75149,2015-09-20,3305,113,002,005
3967241,51,M,B,75149,1999-10-17,3305,113,002,005
3698399,63,M,W,75149,1992-10-25,3305,113,002,005
3345112,66,M,W,75149,1984-11-04,3305,113,002,005
40460401,18,M,,75149,2018-06-09,3305,113,002,005
40928276,40,M,W,75149,2018-11-06,3305,113,002,005
3719824,76,M,W,75149,1994-11-08,3305,113,002,005
32340513,23,M,W,75149,2013-07-10,3305,113,002,005
4497735,45,M,W,75149,2018-10-25,3305,113,002,005
3686645,58,M,B,75149,1992-03-10,3305,113,002,005
4307177,54,M,W,75149,2004-12-02,3305,113,002,005
4088586,68,M,W,75149,2000-05-05,3305,113,002,005
2141787,69,M,W,75149,1997-08-08,3305,113,002,005
37686167,54,M,W,75149,2015-08-15,3305,113,002,005
4084068,28,M,B,75149,2012-10-06,3305,113,002,005
38188700,22,M,H,75149,2016-04-03,3305,113,002,005
3950921,54,M,H,75149,2000-05-20,3305,113,002,005
4535313,49,M,W,75149,2005-12-28,3306,107,002,005
20553161,32,M,W,75149,2010-04-30,3306,107,002,005
2051412,52,M,W,75149,1988-11-03,3306,107,002,005
37975277,67,M,B,75149,2017-10-18,3306,107,002,005
3517272,54,M,H,75149,1988-03-02,3307,107,002,005
40570412,18,M,,75149,2018-09-01,3307,107,002,005
3966913,37,M,H,75149,1999-08-18,3307,107,002,005
4069369,57,M,W,75149,2002-08-10,3307,107,002,005
20777173,42,M,B,75149,2010-10-30,3307,107,002,005
32631569,51,M,W,75149,2013-11-01,3307,107,002,005
37090576,22,M,B,75149,2014-09-18,3308,110,002,005
40903499,67,M,,75149,2018-11-10,3308,110,002,005
39022320,69,M,W,75149,2016-12-07,3308,110,002,005
4381361,88,M,H,75149,2004-12-31,3308,110,002,005
32631540,37,M,H,75149,2014-01-29,3308,110,002,005
3947374,56,M,B,75149,1998-07-12,3308,110,002,005
39621618,45,M,B,75149,2017-04-16,3309,107,002,005
38784444,60,M,W,75149,2016-09-29,3309,107,002,005
3211053,74,M,W,75149,1976-03-31,3309,107,002,005
12941130,38,M,B,75149,2016-03-24,3309,107,002,005
4045966,68,M,W,75149,2000-10-25,3309,107,002,005
3306921,89,M,W,75149,1976-03-31,3309,107,002,005
3286009,71,M,W,75149,1976-03-31,3309,107,002,005
20825942,28,M,B,75149,2010-12-15,3309,107,002,005
